path	duration_s	channels	sample_rate	in_playlists
sounds/enemies/WeakZombieC/WeakZombieC_attack.m4a	8.731	2	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_death_a_SPA.m4a	3.320	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_death_b_SPA.m4a	3.111	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_death_crit_SPA.m4a	3.808	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_hit_a_SPA.m4a	0.557	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_hit_b_SPA.m4a	0.418	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_hit_c_SPA.m4a	0.975	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_hit_d_SPA.m4a	0.697	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_hit_e_SPA.m4a	0.557	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_spawn_a_SPA.m4a	1.612	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_spawn_b_SPA.m4a	1.379	1	44100	WeakZombieC
sounds/enemies/WeakZombieD/WeakZombieD_aggressive_a_SPA.m4a	5.265	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_aggressive_b_SPA.m4a	5.400	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_aggressive_c_SPA.m4a	5.726	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_approach_a_SPA.m4a	8.051	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_approach_b_SPA.m4a	8.051	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_approach_c_SPA.m4a	7.730	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_attack.m4a	8.661	2	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_die_a_SPA.m4a	3.251	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_die_b_SPA.m4a	4.783	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_diecrit_SPA.m4a	4.040	1	44100	
sounds/enemies/WeakZombieD/WeakZombieD_hit_a_SPA.m4a	0.325	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_hit_b_SPA.m4a	0.511	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_hit_c_SPA.m4a	0.372	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_hit_d_SPA.m4a	1.138	1	44100	
sounds/enemies/WeakZombieD/WeakZombieD_hit_e_SPA.m4a	1.022	1	44100	
sounds/enemies/WeakZombieD/WeakZombieD_spawn_a_SPA.m4a	1.692	1	44100	WeakZombieD
sounds/enemies/WeakZombieD/WeakZombieD_spawn_b_SPA.m4a	2.201	1	44100	WeakZombieD
sounds/enemies/Zombie/Zombie_aggressive_a_SPA.m4a	6.870	1	44100	Zombie
sounds/enemies/Zombie/Zombie_aggressive_b_SPA.m4a	5.806	1	44100	Zombie
sounds/enemies/Zombie/Zombie_approach_a_SPA.m4a	4.443	1	44100	Zombie
sounds/enemies/Zombie/Zombie_approach_b_SPA.m4a	5.056	1	44100	Zombie
sounds/enemies/Zombie/Zombie_approach_c_SPA.m4a	4.312	1	44100	Zombie
sounds/enemies/Zombie/Zombie_attack_a.m4a	3.947	2	44100	Zombie
sounds/enemies/Zombie/Zombie_attack_b.m4a	4.087	2	44100	Zombie
sounds/enemies/Zombie/Zombie_death_a_SPA.m4a	2.304	1	48000	Zombie
sounds/enemies/Zombie/Zombie_death_b_SPA.m4a	3.520	1	48000	Zombie
sounds/enemies/Zombie/Zombie_death_crit_SPA.m4a	2.667	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_a_SPA.m4a	0.747	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_b_SPA.m4a	1.088	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_c_SPA.m4a	1.045	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_d_SPA.m4a	0.405	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_e_SPA.m4a	0.747	1	48000	Zombie
sounds/enemies/Zombie/Zombie_hit_f_SPA.m4a	0.747	1	48000	Zombie
sounds/enemies/Zombie/Zombie_spawn_a_SPA.m4a	1.641	1	44100	Zombie
sounds/enemies/Zombie/Zombie_spawn_b_SPA.m4a	1.505	1	44100	Zombie
sounds/enemies/ZombieB/ZombieB_aggressive_a_SPA.m4a	1.435	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_aggressive_b_SPA.m4a	1.395	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_approach_a_SPA.m4a	2.358	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_approach_b_SPA.m4a	1.852	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_approach_c_SPA.m4a	2.317	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_approach_d_SPA.m4a	2.154	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_approach_e_SPA.m4a	2.858	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_attack_a.m4a	4.203	2	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_attack_b.m4a	3.691	2	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_death_a_SPA.m4a	3.648	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_death_b_SPA.m4a	2.368	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_death_crit_SPA.m4a	2.731	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_a_SPA.m4a	0.491	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_b_SPA.m4a	0.555	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_c_SPA.m4a	0.384	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_d_SPA.m4a	0.427	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_e_SPA.m4a	0.576	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_hit_f_SPA.m4a	0.789	1	48000	ZombieB
sounds/enemies/ZombieB/ZombieB_spawn_a_SPA.m4a	1.253	1	44100	ZombieB
sounds/enemies/ZombieB/ZombieB_spawn_b_SPA.m4a	1.648	1	44100	ZombieB
sounds/enemies/ZombieC/ZombieC_aggressive_a_SPA.m4a	7.149	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_aggressive_b_SPA.m4a	4.761	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_aggressive_c_SPA.m4a	4.613	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_approach_a_SPA.m4a	3.145	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_approach_b_SPA.m4a	4.066	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_approach_c_SPA.m4a	5.018	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_approach_d_SPA.m4a	6.807	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_attack_a.m4a	6.869	2	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_attack_b.m4a	5.205	2	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_death_a_SPA.m4a	4.288	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_death_b_SPA.m4a	4.693	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_a_SPA.m4a	0.256	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_b_SPA.m4a	0.277	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_c_SPA.m4a	0.299	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_d_SPA.m4a	0.256	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_e_SPA.m4a	0.256	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_f_SPA.m4a	0.427	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_hit_g_SPA.m4a	0.469	1	48000	ZombieC
sounds/enemies/ZombieC/ZombieC_spawn_a_SPA.m4a	1.884	1	44100	ZombieC
sounds/enemies/ZombieC/ZombieC_spawn_b_SPA.m4a	2.017	1	44100	
sounds/gameover_1/bastard_gameover_a.m4a	4.690	2	44100	gameover_1
sounds/gameover_1/bastard_gameover_b.m4a	7.198	2	44100	gameover_1
sounds/gameover_1/bastard_gameover_c.m4a	5.805	2	44100	gameover_1
sounds/gameover_1/bastard_gameover_d.m4a	3.344	2	44100	gameover_1
sounds/gameover_1/bastard_gameover_e.m4a	3.692	2	44100	gameover_1
sounds/gameover_2/bastard_gameover_f.m4a	6.502	2	44100	gameover_2
sounds/gameover_2/bastard_gameover_g.m4a	8.429	2	44100	gameover_2
sounds/gameover_2/bastard_gameover_h.m4a	3.622	2	44100	gameover_2
sounds/gameover_2/bastard_gameover_i.m4a	6.803	2	44100	gameover_2
sounds/gameover_2/bastard_gameover_j.m4a	2.810	2	44100	gameover_2
sounds/gameover_3/bastard_gameover_k.m4a	7.500	2	44100	gameover_3
sounds/gameover_3/bastard_gameover_l.m4a	6.618	2	44100	gameover_3
sounds/gameover_3/bastard_gameover_m.m4a	5.062	2	44100	gameover_3
sounds/gameover_3/bastard_gameover_n.m4a	3.390	2	44100	gameover_3
sounds/gameover_3/bastard_gameover_o.m4a	4.807	2	44100	gameover_3
sounds/headphonesTest/HeadphonesTest.m4a	8.754	2	44100	headphonesTest
sounds/menu/buttons/back_button.m4a	0.209	2	44100	buttons
sounds/menu/buttons/click_button.m4a	0.209	2	44100	buttons
sounds/menu/buttons/popup_appeared.m4a	0.255	2	44100	buttons
sounds/menu/buttons/start_button.m4a	0.302	2	44100	buttons
sounds/menu/buttons/start_level_button.m4a	3.042	2	44100	buttons
sounds/menu/main_menu/game_over_theme.m4a	129.219	2	44100	main_menu
sounds/menu/main_menu/main_menu_open.m4a	13.282	2	44100	main_menu
sounds/menu/main_menu/main_menu_theme.m4a	129.219	2	44100	main_menu
sounds/menu/tarot/flip_card_a.m4a	0.604	2	44100	tarot
sounds/menu/tarot/flip_card_b.m4a	0.580	2	44100	tarot
sounds/menu/tarot/flip_card_c.m4a	0.557	2	44100	tarot
sounds/opener/AD_OPENER_LIFT_CHAIN_MONO.m4a	9.358	1	44100	opener
sounds/opener/AD_OPENER_LIFT_CREAK_MONO.m4a	8.591	1	44100	opener
sounds/opener/OPENER_CLOWN_ZOMBIE_SPA.m4a	13.050	1	44100	opener
sounds/opener/OPENER_COLOSSUS_END_SPA.m4a	14.048	1	44100	opener
sounds/opener/OPENER_DRBASTARD_B_SPA.m4a	6.060	1	44100	opener
sounds/opener/OPENER_DRBASTARD_SPA.m4a	6.060	1	44100	opener
sounds/opener/OPENER_FIREWORKS_B_SPA.m4a	1.138	1	44100	opener
sounds/opener/OPENER_FIREWORKS_C_SPA.m4a	1.920	1	48000	opener
sounds/opener/OPENER_FIREWORKS_SPA.m4a	4.063	1	44100	opener
sounds/opener/OPENER_HELICOPTER_SPA.m4a	6.060	1	44100	opener
sounds/opener/OPENER_HULK_1_SPA.m4a	4.063	1	44100	opener
sounds/opener/OPENER_HULK_2_SPA.m4a	9.056	1	44100	opener
sounds/opener/OPENER_LIFT_BUTTON_SPA.m4a	1.068	1	44100	opener
sounds/opener/OPENER_LIFT_DOORS_1_SPA.m4a	4.063	1	44100	opener
sounds/opener/OPENER_LIFT_DOORS_2_SPA.m4a	4.063	1	44100	opener
sounds/opener/OPENER_LIFT_MUSIC_SPA.m4a	18.274	1	44100	opener
sounds/opener/OPENER_LIFT_VOICE_1_SPA.m4a	2.067	1	44100	opener
sounds/opener/OPENER_LIFT_VOICE_2_SPA.m4a	4.063	1	44100	opener
sounds/opener/OPENER_STEREO_ATMOS.m4a	57.748	2	44100	opener
sounds/opener/OPENER_WEAK_ZOMBIE_SPA.m4a	6.060	1	44100	opener
sounds/passerBy/Car/Car_alarm_1_SPA.m4a	1.344	1	48000	Car
sounds/passerBy/Car/Car_death_SPA.m4a	4.117	1	48000	Car
sounds/passerBy/Car/Car_impact_a_SPA.m4a	1.393	1	44100	Car
sounds/passerBy/Car/Car_spawn_SPA.m4a	0.363	1	48000	Car
sounds/passerBy/Car2/Car2_alarm_2_SPA.m4a	3.733	1	48000	Car2
sounds/passerBy/Car2/Car2_death_SPA.m4a	4.416	1	48000	Car2
sounds/passerBy/Car2/Car2_impact_a_SPA.m4a	1.393	1	44100	Car2
sounds/passerBy/Car2/Car2_spawn_SPA.m4a	0.533	1	48000	Car2
sounds/passerBy/Car3/Car3_alarm_3_SPA.m4a	5.163	1	48000	Car3
sounds/passerBy/Car3/Car3_death_SPA.m4a	4.565	1	48000	Car3
sounds/passerBy/Car3/Car3_impact_a_SPA.m4a	1.393	1	44100	Car3
sounds/passerBy/Car3/Car3_spawn_SPA.m4a	0.650	1	22050	Car3
sounds/passerBy/Cow/Cow_death_SPA.m4a	1.323	1	48000	Cow
sounds/passerBy/Cow/Cow_moving_a_SPA.m4a	3.285	1	48000	Cow
sounds/passerBy/Cow/Cow_moving_b_SPA.m4a	2.859	1	48000	Cow
sounds/passerBy/Cow/Cow_spawn_SPA.m4a	1.600	1	48000	Cow
sounds/passerBy/Cow2/Cow2_death_SPA.m4a	0.960	1	48000	Cow2
sounds/passerBy/Cow2/Cow2_moving_a_SPA.m4a	2.752	1	48000	Cow2
sounds/passerBy/Cow2/Cow2_moving_b_SPA.m4a	4.544	1	48000	Cow2
sounds/passerBy/Cow2/Cow2_spawn_SPA.m4a	1.451	1	48000	Cow2
sounds/passerBy/Cow3/Cow3_death_SPA.m4a	1.237	1	48000	Cow3
sounds/passerBy/Cow3/Cow3_moving_a_SPA.m4a	3.328	1	48000	Cow3
sounds/passerBy/Cow3/Cow3_moving_b_SPA.m4a	3.392	1	48000	Cow3
sounds/passerBy/Cow3/Cow3_spawn_SPA.m4a	2.155	1	48000	Cow3
sounds/passerBy/Jukebox/roulette_jukebox_hit_SPA.m4a	1.207	1	44100	Jukebox
sounds/passerBy/Jukebox/roulette_jukebox_music_a_SPA.m4a	46.301	1	44100	Jukebox
sounds/passerBy/Jukebox/roulette_jukebox_music_b_SPA.m4a	38.383	1	44100	Jukebox
sounds/passerBy/Jukebox/roulette_jukebox_music_c_SPA.m4a	39.497	1	44100	Jukebox
sounds/passerBy/Jukebox/roulette_jukebox_resume_SPA.m4a	2.485	1	44100	Jukebox
sounds/passerBy/Machine/Machine_death_SPA.m4a	2.902	1	44100	Machine
sounds/passerBy/Machine/Machine_impact_a_SPA.m4a	1.393	1	44100	Machine
sounds/passerBy/Machine/Machine_impact_b_SPA.m4a	1.393	1	44100	Machine
sounds/passerBy/Machine/Machine_impact_c_SPA.m4a	0.511	2	44100	Machine
sounds/passerBy/Machine/Machine_machine_loop_SPA.m4a	7.245	1	44100	Machine
sounds/passerBy/Machine/Machine_machine_spawn_SPA.m4a	4.087	1	44100	Machine
sounds/passerBy/PowerUpContainer/PowerUpContainer_alerting_SPA.m4a	7.477	1	44100	PowerUpContainer
sounds/passerBy/PowerUpContainer/PowerUpContainer_death_SPA.m4a	6.060	1	44100	PowerUpContainer
sounds/passerBy/PowerUpContainer/PowerUpContainer_spawn_SPA.m4a	4.760	1	44100	PowerUpContainer
sounds/passerBy/PowerUpContainer/PowerUpContainer_splash_SPA .m4a	2.113	1	44100	PowerUpContainer
sounds/player/heartbeat_a.m4a	0.395	2	44100	
sounds/player/heartbeat_a.mp3	0.348	2	44100	player
sounds/player/heartbeat_b.m4a	0.395	2	44100	
sounds/player/heartbeat_b.mp3	0.325	2	44100	player
sounds/player/heartbeat_c.m4a	0.395	2	44100	
sounds/player/heartbeat_c.mp3	0.325	2	44100	player
sounds/player/heartbeat_d.m4a	0.395	2	44100	
sounds/powerup/fireworks/fireworks_announce.m4a	0.836	2	44100	fireworks
sounds/powerup/fireworks/fireworks_explode_a_SPA.m4a	1.920	1	48000	fireworks
sounds/powerup/fireworks/fireworks_explode_b_SPA.m4a	1.515	1	48000	fireworks
sounds/powerup/fireworks/fireworks_explode_c_SPA.m4a	1.974	1	44100	fireworks
sounds/powerup/fireworks/fireworks_explode_d_SPA.m4a	1.579	1	48000	fireworks
sounds/powerup/fireworks/fireworks_explode_e_SPA.m4a	2.411	1	48000	fireworks
sounds/powerup/fireworks/fireworks_explode_f_SPA.m4a	1.974	1	44100	fireworks
sounds/powerup/fireworks/fireworks_explode_g_SPA.m4a	1.602	1	44100	fireworks
sounds/powerup/fireworks/fireworks_explode_h_SPA.m4a	1.138	1	44100	fireworks
sounds/powerup/fireworks/fireworks_launch.m4a	5.675	2	48000	fireworks
sounds/powerup/minigun/minigun_announce.m4a	0.743	2	44100	minigun
sounds/powerup/minigun/minigun_fire_a.m4a	10.077	2	44100	minigun
sounds/powerup/minigun/minigun_fire_b.m4a	10.031	2	44100	minigun
sounds/powerup/minigun/minigun_launch_a.m4a	0.789	2	44100	minigun
sounds/powerup/minigun/minigun_launch_b.m4a	0.789	2	44100	minigun
sounds/powerup/minigun/minigun_tail_a.m4a	2.508	2	44100	minigun
sounds/powerup/minigun/minigun_tail_b.m4a	2.276	2	44100	minigun
sounds/powerup/tesla_powerup/tesla_announce.m4a	0.906	2	44100	tesla_powerup
sounds/powerup/tesla_powerup/tesla_launch.m4a	2.786	2	44100	tesla_powerup
sounds/powerup/tesla_powerup/tesla_zap_a_SPA.m4a	2.577	2	44100	tesla_powerup
sounds/powerup/tesla_powerup/tesla_zap_b_SPA.m4a	2.577	2	44100	tesla_powerup
sounds/powerup/tesla_powerup/tesla_zap_c_SPA.m4a	2.577	2	44100	tesla_powerup
sounds/powerup/tornado/tornado_announce.m4a	0.813	2	44100	tornado
sounds/powerup/tornado/tornado_launch.m4a	5.712	2	44100	tornado
sounds/powerup/tornado/tornado_wind_a_SPA.m4a	1.643	1	48000	tornado
sounds/powerup/tornado/tornado_wind_b_SPA.m4a	1.813	1	48000	tornado
sounds/powerup/tornado/tornado_wind_c_SPA.m4a	1.963	1	48000	tornado
sounds/revive/revive_no.m4a	4.063	2	44100	revive
sounds/revive/revive_standby.m4a	8.057	2	44100	revive
sounds/revive/revive_yes.m4a	2.322	2	44100	revive
sounds/roulette/tesla/roulette_tesla_SPA.m4a	7.012	1	44100	roulette_tesla,tesla
sounds/tinnitus/tinnitus_and_background.m4a	14.141	2	44100	tinnitus
sounds/_weapons/banjo/weapon_melee_banjo_hit_a.m4a	1.451	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_hit_b.m4a	1.088	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_hit_c.m4a	1.429	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_hit_d.m4a	1.195	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_miss_a.m4a	1.237	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_miss_b.m4a	0.747	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_miss_c.m4a	0.768	2	48000	banjo
sounds/_weapons/banjo/weapon_melee_banjo_miss_d.m4a	1.280	2	48000	banjo
sounds/_weapons/bazooka/weapon_gun_bazooka_empty.m4a	0.627	2	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_explosion_a_SPA.m4a	2.601	1	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_explosion_b_SPA.m4a	2.090	1	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_fire_a.m4a	1.649	2	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_fire_b.m4a	1.788	2	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_move_a.m4a	5.589	2	48000	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_move_b.m4a	6.059	2	48000	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_reloadfull.m4a	2.670	2	44100	bazooka
sounds/_weapons/bazooka/weapon_gun_bazooka_voice.m4a	1.068	2	44100	bazooka
sounds/_weapons/claymore/weapon_melee_claymore_hit_a.m4a	1.216	2	48000	claymore
sounds/_weapons/claymore/weapon_melee_claymore_hit_b.m4a	1.408	2	48000	claymore
sounds/_weapons/claymore/weapon_melee_claymore_hit_c.m4a	2.048	2	48000	claymore
sounds/_weapons/claymore/weapon_melee_claymore_miss_a.m4a	2.411	2	48000	claymore
sounds/_weapons/claymore/weapon_melee_claymore_miss_b.m4a	1.429	2	48000	claymore
sounds/_weapons/claymore/weapon_melee_claymore_miss_c.m4a	1.515	2	48000	claymore
sounds/_weapons/golf/weapon_melee_golf_hit_a.m4a	0.488	1	44100	golf
sounds/_weapons/golf/weapon_melee_golf_hit_b.m4a	0.557	1	44100	golf
sounds/_weapons/golf/weapon_melee_golf_hit_c.m4a	0.882	1	44100	golf
sounds/_weapons/golf/weapon_melee_golf_miss_a.m4a	0.580	2	44100	golf
sounds/_weapons/golf/weapon_melee_golf_miss_b.m4a	0.580	2	44100	golf
sounds/_weapons/golf/weapon_melee_golf_miss_c.m4a	0.580	2	44100	golf
sounds/_weapons/grenade/weapon_gun_grenade_empty.m4a	0.464	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_explosion_a_SPA.m4a	3.669	1	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_explosion_b_SPA.m4a	3.878	1	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_explosion_c_SPA.m4a	4.156	1	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_fire_a.m4a	1.091	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_fire_b.m4a	1.416	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_fire_c.m4a	1.022	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_reloadfull.m4a	4.063	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_timer_a_SPA.m4a	1.649	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_timer_b_SPA.m4a	1.649	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_timer_c_SPA.m4a	1.649	2	44100	grenade
sounds/_weapons/grenade/weapon_gun_grenade_voice.m4a	1.138	2	44100	grenade
sounds/_weapons/hunting/weapon_gun_hunting_deploy.m4a	1.556	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_empty.m4a	0.395	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_fire_a.m4a	1.347	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_fire_b.m4a	1.370	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_fire_c.m4a	0.882	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_reloadfull.m4a	2.810	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_reloadin.m4a	1.022	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_reloadout.m4a	0.464	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_voice.m4a	1.184	2	44100	hunting
sounds/_weapons/hunting/weapon_gun_hunting_warning.m4a	0.255	2	44100	hunting
sounds/_weapons/machinegun/weapon_gun_machinegun_conti.m4a	2.453	2	48000	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_deploy.m4a	2.368	2	48000	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_fire_a.m4a	0.789	2	44100	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_reloadfull.m4a	6.229	2	48000	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_tail.m4a	2.432	2	48000	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_voice.m4a	1.091	2	44100	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_warning_b.m4a	0.619	2	48000	machinegun
sounds/_weapons/machinegun/weapon_gun_machinegun_warningloop_d.m4a	0.747	2	48000	machinegun
sounds/_weapons/microsmg/weapon_gun_microsmg_conti.m4a	1.207	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_deploy.m4a	1.486	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_empty_a.m4a	0.232	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_empty_b.m4a	0.232	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_fire_a.m4a	1.672	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_fire_b.m4a	1.718	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_fire_c.m4a	1.625	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_reloadfull.m4a	4.017	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_tail_a.m4a	2.252	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_tail_b.m4a	1.834	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_voice.m4a	1.533	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_warning.m4a	0.511	2	44100	microsmg
sounds/_weapons/microsmg/weapon_gun_microsmg_warningloop.m4a	1.207	2	44100	microsmg
sounds/_weapons/pistol/weapon_gun_pistol_deploy.m4a	1.300	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_empty.m4a	0.488	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_fire_a.m4a	1.625	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_fire_b.m4a	1.347	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_fire_c.m4a	1.022	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_reloadfull.m4a	2.113	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_voice.m4a	0.929	2	44100	pistol
sounds/_weapons/pistol/weapon_gun_pistol_warning.m4a	0.232	2	44100	pistol
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_deploy.m4a	1.695	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_empty.m4a	0.464	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_fire_a.m4a	2.995	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_fire_b.m4a	3.065	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_fire_c.m4a	2.833	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_reloadfull.m4a	4.063	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_voice.m4a	1.231	2	44100	policeshotgun
sounds/_weapons/policeshotgun/weapon_gun_policeshotgun_warning.m4a	0.163	2	44100	policeshotgun
sounds/_weapons/prod/weapon_melee_prod_hit_a.m4a	0.766	2	44100	prod
sounds/_weapons/prod/weapon_melee_prod_hit_b.m4a	0.836	2	44100	prod
sounds/_weapons/prod/weapon_melee_prod_hit_c.m4a	1.416	2	44100	prod
sounds/_weapons/prod/weapon_melee_prod_miss_a.m4a	0.580	2	44100	prod
sounds/_weapons/prod/weapon_melee_prod_miss_b.m4a	0.673	2	44100	prod
sounds/_weapons/prod/weapon_melee_prod_miss_c.m4a	0.766	2	44100	prod
sounds/_weapons/sawnoff/weapon_gun_sawnoff_deploy.m4a	2.067	2	44100	_sawnoff,sawnoff
sounds/_weapons/sawnoff/weapon_gun_sawnoff_empty.m4a	0.580	2	44100	_sawnoff,sawnoff
sounds/_weapons/sawnoff/weapon_gun_sawnoff_fire_a.m4a	2.368	2	44100	_sawnoff,sawnoff
